0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
196,0,0,0,0,0,-196,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
196,196,196,196,196,196,-196,-196,-196,-196,-196,-196
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
148,0,148,0,148,0,-148,0,-148,0,-148,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
